SK_ID_CURR,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,DAYS_LAST_PHONE_CHANGE,DAYS_EMPLOYED_PERC,AMT_ANNUITY,ANNUITY_INCOME_PERC,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,INCOME_CREDIT_PERC,AMT_CREDIT,OWN_CAR_AGE,INCOME_PER_PERSON,POS_MONTHS_BALANCE_MEAN,AMT_REQ_CREDIT_BUREAU_YEAR,HOUR_APPR_PROCESS_START,AMT_INCOME_TOTAL,POS_MONTHS_BALANCE_MAX,TOTALAREA_MODE,PREV_DAYS_DECISION_MAX,CODE_GENDER,PREV_APP_CREDIT_PERC_MIN,PREV_DAYS_DECISION_MEAN,YEARS_BEGINEXPLUATATION_MODE,LIVINGAREA_MODE,PREV_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MEAN,AMT_REQ_CREDIT_BUREAU_QRT,PREV_CNT_PAYMENT_MEAN,PREV_DAYS_DECISION_MIN,PREV_AMT_ANNUITY_MIN,NAME_FAMILY_STATUS_Married,NAME_EDUCATION_TYPE_Highereducation,NAME_CONTRACT_TYPE_Cashloans,FLAG_DOCUMENT_3,Predicted
100152,0.03820574501202773,0.7490217048463391,0.1654420733377721,0.0,-16083,-2764.0,-7358.0,-4654,-1761.0,0.1718584841136604,9720.0,0.061714285714285715,166500.0,0.010032,0.619074571954153,254412.0,0.0,78750.0,-33.5,4.0,11,157500.0,-10.0,0.0752,-241.0,1,0.8938148015731141,-241.0,0.9821,0.0815,40727.88,0.8938148015731141,1.0,60.0,-241.0,40727.88,1,0,1,1,1.0
100153,0.029356099066680748,0.3539876078507373,0.6680204349150283,0.0,-18413,-1895.0,-10826.0,-1947,-1192.0,0.10291641774832998,32526.0,0.16062222222222222,967500.0,0.031329,0.1827648669065625,1107981.0,15.0,101250.0,-33.0,5.0,10,202500.0,-8.0,0.0,-211.0,0,0.0,-211.0,0.0,0.0,0.0,0.0,0.0,0.0,-211.0,0.0,1,0,1,1,1.0
100154,0.05,0.7380196196295241,0.4949615763457107,0.1273929466752516,-12157,-2995.0,-4055.0,-267,-329.0,0.246360121740561,9000.0,0.0625,180000.0,0.030755,0.8,180000.0,0.0,72000.0,0.0,1.0,11,144000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
100155,0.032453333333333334,0.5656079814115492,0.2820783472350259,0.0,-11944,-2899.0,-5812.0,-2722,-524.0,0.24271600803750837,21906.0,0.13908571428571428,675000.0,0.015221,0.23333333333333334,675000.0,0.0,78750.0,0.0,0.0,11,157500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100156,0.0414047619047619,0.746300213050371,0.5978227034457954,0.0,-14235,-5411.0,-2248.0,-5376,-2703.0,0.3801194239550404,39127.5,0.24842857142857142,945000.0,0.018209,0.16666666666666666,945000.0,65.0,39375.0,0.0,1.0,14,157500.0,0.0,0.0278,-1176.0,1,1.0,-1176.0,0.9682,0.0275,0.0,1.0,0.0,0.0,-1176.0,0.0,1,0,1,1,0.0
100157,0.034833333333333334,0.6690566947824041,0.147684817245518,0.8678716871178579,-16086,-1549.0,-3174.0,-4584,0.0,0.09629491483277385,61132.5,0.339625,1755000.0,0.0145199999999999,0.10256410256410256,1755000.0,0.0,90000.0,-46.0,2.0,7,180000.0,-46.0,0.0,-1430.0,0,0.0,-1430.0,0.0,0.0,21375.0,0.0,0.0,0.0,-1430.0,21375.0,1,0,1,0,1.0
100158,0.04655984632506517,0.0,0.6837025341222017,0.0,-12348,-1821.0,-1909.0,-4800,-2041.0,0.14747327502429544,27486.0,0.1527,477000.0,0.0228,0.30491058497095724,590337.0,0.0,90000.0,0.0,1.0,12,180000.0,0.0,0.1178,-931.0,0,0.853533060977455,-931.0,0.9926,0.1351,9355.995,0.853533060977455,0.0,24.0,-931.0,9355.995,1,0,1,1,1.0
100159,0.027583524122592122,0.7898803468924867,0.5712502464772474,0.5458589248298449,-14645,-4027.0,-7154.0,-1969,-700.0,0.2749743939911232,41800.5,0.18578,1354500.0,0.0038179999999999,0.14847413135209453,1515415.5,0.0,112500.0,-21.0,0.0,3,225000.0,-21.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,1,1.0
100160,0.05444,0.2896112383820055,0.6319612327366237,0.3203218651732389,-16667,-200.0,-5239.0,-114,-106.0,0.011999760004799903,36747.0,0.12563076923076924,675000.0,0.035792,0.43333333333333335,675000.0,0.0,146250.0,0.0,0.0,18,292500.0,0.0,0.0,-106.0,0,1.0,-106.0,0.0,0.0,0.0,1.0,0.0,0.0,-106.0,0.0,1,1,1,0,1.0
100161,0.03769942449187732,0.3170317785834444,0.2653117484731741,0.0,-16219,-2599.0,-9329.0,-4325,-306.0,0.16024415808619522,13972.5,0.15525,306000.0,0.00712,0.2428304315096768,370629.0,0.0,45000.0,-10.0,0.0,9,90000.0,-10.0,0.0,-306.0,1,0.9498184647302904,-306.0,0.0,0.0,12610.035,0.9498184647302904,0.0,6.0,-306.0,12610.035,1,0,1,1,0.0
100162,0.03328071560115759,0.2327247762679433,0.5982432424547262,0.5935670746654023,-21061,0.0,-5439.0,-4488,-1594.0,0.0,18216.0,0.16192,472500.0,0.020246,0.20553801631149698,547344.0,0.0,112500.0,0.0,2.0,6,112500.0,0.0,0.0669,0.0,1,0.0,0.0,0.9772,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100163,0.03591894123321153,0.0950703958413326,0.3909932576851988,0.6569383528999653,-19718,-5717.0,-8940.0,-3200,-1691.0,0.289938127599148,19773.0,0.15151724137931036,454500.0,0.018209,0.23706174232206065,550489.5,0.0,130500.0,0.0,2.0,11,130500.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0
100164,0.10642692260964647,0.3280631605201915,0.6220298665860468,0.0,-16097,-2630.0,-110.0,-3852,-845.0,0.1633844815804187,43362.0,0.09636,387000.0,0.0105,1.1044720071569787,407434.5,3.0,150000.0,0.0,0.0,17,450000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0
100165,0.027497434291777558,0.8128226070575616,0.6466885821859959,0.5311064035337159,-21961,0.0,-8887.0,-4379,-396.0,0.0,35568.0,0.20266666666666666,1129500.0,0.01885,0.13567812972916557,1293502.5,9.0,87750.0,-32.6,2.0,16,175500.0,-3.0,0.0737,-2135.0,1,0.9098903900076472,-2135.0,0.9876,0.0744,4173.3,0.9098903900076472,0.0,12.0,-2135.0,4173.3,1,0,1,1,0.0
100166,0.09973498233215548,0.1566398270314114,0.5248175794365513,0.0,-14359,-1894.0,-2908.0,-4480,-160.0,0.1319033358869002,15241.5,0.26053846153846155,135000.0,0.025164,0.3828032979976443,152820.0,0.0,11700.0,0.0,4.0,8,58500.0,0.0,0.0,-2664.0,1,1.075561606535058,-2664.0,0.0,0.0,5649.975,1.075561606535058,0.0,4.0,-2664.0,5649.975,1,0,1,1,0.0
100167,0.108,0.1614630800057724,0.5513078693516321,0.0,-15127,-1039.0,-4221.0,-652,-1914.0,0.06868513254445693,46170.0,0.2565,427500.0,0.026392,0.42105263157894735,427500.0,0.0,90000.0,-10.5,1.0,16,180000.0,-10.0,0.0066,-1914.0,1,1.0586907449209932,-1914.0,0.9732,0.0088,7514.415,1.0586907449209932,0.0,6.0,-1914.0,7514.415,0,0,1,1,1.0
100168,0.06166464155528554,0.746300213050371,0.7089390399675721,0.0,-22557,-13294.0,-13154.0,-4187,-1144.0,0.5893514208449705,16443.0,0.1044,202500.0,0.0116569999999999,0.5906574861617389,266652.0,0.0,157500.0,-13.0,4.0,15,157500.0,-5.0,0.0508,0.0,1,0.0,0.0,0.9628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0
100169,0.0513,0.1595195404777181,0.6386136180590145,0.8660097825914488,-22784,0.0,-5103.0,-5229,-519.0,0.0,27702.0,0.2052,540000.0,0.072508,0.25,540000.0,0.0,135000.0,-7.333333333333333,0.0,12,135000.0,-4.0,0.2989,-190.0,1,0.9099128398595031,-355.0,0.9926,0.3912,9792.630000000001,0.9549564199297516,0.0,8.0,-515.0,8030.52,0,1,1,0,0.0
100170,0.03235843399297524,0.4400578303966329,0.6612258810815439,0.0,-11948,-1415.0,-5611.0,-4052,-1582.0,0.11842986273853365,42493.5,0.12590666666666667,1012500.0,0.02461,0.2570033410434336,1313212.5,0.0,112500.0,-44.0,6.0,11,337500.0,-44.0,0.1217,-334.0,0,0.8170824708573918,-440.6666666666667,0.9866,0.1291,9804.285,0.8170824708573918,0.0,12.0,-571.0,9804.285,1,0,1,1,1.0
100171,0.05424874791318865,0.6626377922738201,0.6874076897321058,0.0,-13172,-3518.0,-6207.0,-4243,-2470.0,0.267081688430003,29245.5,0.1856857142857143,450000.0,0.031329,0.2921535893155259,539100.0,20.0,78750.0,0.0,4.0,14,157500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,1.0
100172,0.05482,0.5352762504724826,0.3488858471220637,0.0,-15394,-967.0,-5389.0,-5433,0.0,0.06281668182408731,12334.5,0.16123529411764706,225000.0,0.010966,0.34,225000.0,0.0,38250.0,0.0,2.0,10,76500.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,1.0
100173,0.03417932780847145,0.4525335592581747,0.6363951652298555,0.7239404653083322,-11633,-2596.0,-5430.0,-3851,-1166.0,0.2231582566835726,26725.5,0.22842307692307692,675000.0,0.02461,0.1496316758747698,781920.0,0.0,117000.0,0.0,1.0,17,117000.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0.0
100174,0.05,0.5656079814115492,0.7047931325938472,0.0,-14597,-1997.0,-8491.0,-3681,-307.0,0.13680893334246763,11250.0,0.0625,225000.0,0.032561,0.8,225000.0,0.0,45000.0,0.0,0.0,15,180000.0,0.0,0.0308,0.0,1,0.0,0.0,0.9752,0.04,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1.0
100175,0.03602310658379374,0.3296550543128238,0.7636485619996934,0.5803669462489124,-16296,-266.0,-164.0,-4568,-1683.0,0.01632302405498282,45067.5,0.22255555555555556,1080000.0,0.010147,0.16186118784530387,1251072.0,0.0,67500.0,0.0,0.0,19,202500.0,0.0,0.0,-1683.0,1,1.1957653592502604,-1683.0,0.0,0.0,5134.815,1.1957653592502604,0.0,6.0,-1683.0,5134.815,0,0,1,1,1.0
100176,0.02935726210350584,0.816092360478441,0.5852908069048889,0.0,-17682,-4319.0,-2630.0,-1211,-131.0,0.2442596991290578,31653.0,0.23446666666666666,900000.0,0.010006,0.12520868113522537,1078200.0,0.0,67500.0,0.0,1.0,6,135000.0,0.0,0.0685,0.0,1,0.0,0.0,0.996,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100177,0.10652658847233216,0.5954562029091491,0.6036550365741279,0.3193565368929654,-14311,-334.0,-8401.0,-4248,-328.0,0.023338690517783523,33309.0,0.29608,297000.0,0.010643,0.3597898827084982,312682.5,0.0,37500.0,0.0,0.0,10,112500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0
100178,0.04255629139072847,0.4170996682522097,0.7651254360605889,0.7233712633792718,-19286,-1485.0,-7887.0,-2835,-2085.0,0.07699885927615888,28917.0,0.24249056603773586,679500.0,0.0088659999999999,0.17549668874172186,679500.0,0.0,119250.0,0.0,0.0,13,119250.0,0.0,0.0,-362.0,1,0.8706899271270387,-1223.5,0.0,0.0,8674.29,0.9353449635635194,0.0,9.0,-2085.0,6750.0,0,1,1,1,1.0
100179,0.07900666666666667,0.6738300778602003,0.6161564242321512,0.6748315126672113,-11375,-2311.0,-180.0,-2009,-1792.0,0.20316483516483516,53329.5,0.26335555555555556,675000.0,0.031329,0.3,675000.0,4.0,101250.0,0.0,4.0,13,202500.0,0.0,0.7334,-965.0,1,0.951040438239434,-965.0,0.9945,0.7488,59018.355,0.951040438239434,0.0,18.0,-965.0,59018.355,1,1,1,0,0.0
100180,0.029339853300733496,0.6754132910917112,0.5098519541101603,0.7290899091709767,-15581,-4940.0,-9520.0,-5239,-1020.0,0.3170528207432129,37800.0,0.12,1125000.0,0.020713,0.24449877750611246,1288350.0,0.0,105000.0,-26.0,3.0,15,315000.0,-18.0,0.0763,-790.0,1,0.9154155986818016,-790.0,0.9811,0.0874,34292.61,0.9154155986818016,0.0,24.0,-790.0,34292.61,1,1,1,1,1.0
100181,0.05157377890146935,0.4436153084085652,0.182171374180396,0.0,-17538,-7676.0,-774.0,-1082,-216.0,0.43767818451362756,12667.5,0.08042857142857143,166500.0,0.022625,0.6412370378513063,245619.0,0.0,157500.0,-4.0,6.0,9,157500.0,-4.0,0.0552,-361.0,1,0.0,-361.0,0.9757,0.0541,0.0,0.0,0.0,0.0,-361.0,0.0,0,0,1,1,1.0
100182,0.05,0.4206109640437848,0.7518692268821991,0.4643561769338667,-13558,-4758.0,-6426.0,-4360,-1933.0,0.35093671632984214,6750.0,0.06,135000.0,0.020246,0.8333333333333334,135000.0,0.0,56250.0,-4.0,3.0,8,112500.0,-4.0,0.0496,-204.0,1,0.7056205389855348,-204.0,0.9747,0.0346,11090.655,0.7056205389855348,0.0,48.0,-204.0,11090.655,0,0,0,0,1.0
100183,0.09795497185741088,0.7958031328748403,0.60043294901342,0.0,-24729,0.0,-4047.0,-4523,-1183.0,0.0,23494.5,0.227,225000.0,0.018634,0.43151969981238275,239850.0,0.0,103500.0,0.0,0.0,12,103500.0,0.0,0.0267,0.0,1,0.0,0.0,0.9757,0.0317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100184,0.04202404386951631,0.4740512892789932,0.2631011921849177,0.0,-21150,0.0,-4157.0,-4658,-672.0,0.0,10759.5,0.09564,180000.0,0.0196889999999999,0.4393982002249719,256032.0,0.0,112500.0,0.0,4.0,11,112500.0,0.0,0.0759,-324.0,1,0.8347245409015025,-324.0,0.9826,0.0509,15735.6,0.8347245409015025,0.0,60.0,-324.0,15735.6,0,0,1,1,1.0
100185,0.058088799386267743,0.7713615919194317,0.557347622511613,0.0,-20215,0.0,-3508.0,-3558,-1792.0,0.0,10903.5,0.18638461538461537,148500.0,0.018029,0.3116609129267357,187704.0,0.0,29250.0,-15.666666666666666,5.0,7,58500.0,-10.0,0.0553,0.0,0,0.0,0.0,0.9772,0.0567,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100186,0.04858096828046744,0.5190973382084597,0.6413041903506802,0.0,-21861,0.0,-830.0,-4830,-2025.0,0.0,13095.0,0.11192307692307692,225000.0,0.00702,0.4340567612687813,269550.0,0.0,117000.0,-44.0,0.0,12,117000.0,-44.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100187,0.05131312043369774,0.5954562029091491,0.266212100961842,0.0,-21040,-2467.0,-918.0,-3663,-1792.0,0.11725285171102662,25726.5,0.11434,418500.0,0.031329,0.4487766348932809,501363.0,0.0,112500.0,-34.666666666666664,0.0,12,225000.0,-12.0,0.1175,-1452.0,1,1.0,-1452.0,0.9965,0.1027,20797.56,1.0,0.0,12.0,-1452.0,20797.56,1,1,1,1,1.0
100188,0.04246817178747241,0.5460231970049609,0.7024628947445616,0.7280918134588762,-15323,-5785.0,-5368.0,-3602,-573.0,0.37753703582849313,56290.5,0.25018,1125000.0,0.002506,0.16975046681378375,1325475.0,0.0,75000.0,0.0,1.0,4,225000.0,0.0,0.0,-314.0,1,1.0,-314.0,0.0,0.0,33750.0,1.0,0.0,0.0,-314.0,33750.0,1,1,1,1,0.0
100189,0.05473120480283804,0.0,0.0102716488262289,0.0,-16807,-1094.0,-8184.0,-339,-581.0,0.06509192598322128,14440.5,0.10696666666666667,189000.0,0.020713,0.511665984445354,263844.0,0.0,135000.0,-10.0,0.0,6,135000.0,-5.0,0.0046,0.0,1,0.0,0.0,0.9727,0.0056,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0.0
100190,0.09398092052494154,0.7886807751817684,0.5858586300023704,0.5349985744410304,-13972,-4472.0,-464.0,-4529,-1161.0,0.320068708846264,24781.5,0.15297222222222223,238500.0,0.022625,0.6143659231701282,263686.5,3.0,81000.0,-6.0,3.0,16,162000.0,-2.0,0.4064,-1093.0,0,0.823045267489712,-1537.3333333333333,0.9891,0.3713,15302.58,0.8634931425218221,0.0,12.0,-1998.0,13236.255,1,1,1,1,1.0
100191,0.03225673151622341,0.5226973172821112,0.6887921778530354,0.0,-21819,-8355.0,-8440.0,-4474,-2576.0,0.3829231403822357,17563.5,0.15612,454500.0,0.030755,0.20661498537165904,544491.0,0.0,112500.0,-7.333333333333333,2.0,18,112500.0,-3.0,0.0377,-2576.0,1,1.1164144353899883,-2576.0,0.9762,0.0387,7758.045,1.1164144353899883,0.0,6.0,-2576.0,7758.045,0,1,1,1,1.0
100192,0.0935,0.5136937663039473,0.0862529149111319,0.0,-7989,-150.0,-2570.0,-646,-122.0,0.01877581674802854,21037.5,0.18797748291113792,225000.0,0.018801,0.4974,225000.0,0.0,111915.0,0.0,0.0,16,111915.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100193,0.05104799513973268,0.5082869913916046,0.7488544429116339,0.7311052466018223,-17879,-940.0,-2294.0,-1441,-2553.0,0.05257564740757313,15124.5,0.06722,225000.0,0.020246,0.7594167679222357,296280.0,15.0,225000.0,0.0,6.0,15,225000.0,0.0,0.055,-410.0,1,0.0,-436.0,0.9777,0.0591,0.0,0.0,1.0,0.0,-486.0,0.0,0,0,1,0,0.0
100194,0.05,0.1929422277169508,0.1117667170159572,0.4348784763127847,-12805,-5258.0,-3262.0,-3884,-215.0,0.41062085122998826,15750.0,0.1,315000.0,0.020246,0.5,315000.0,0.0,39375.0,0.0,2.0,11,157500.0,0.0,0.0536,-292.0,1,0.9209706722034778,-337.0,0.9742,0.0617,12456.315,0.9604853361017389,1.0,12.0,-382.0,7861.95,0,1,0,0,1.0
100195,0.02788487282463186,0.7490217048463391,0.5477730476270279,0.3563551035088492,-10887,-341.0,-5333.0,-2828,-114.0,0.03132175989712501,9373.5,0.10415,202500.0,0.030755,0.2677376171352075,336150.0,8.0,90000.0,0.0,2.0,12,90000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1.0
100196,0.042539625789536406,0.3031463744186309,0.593340422792271,0.5925473429253104,-11568,-2331.0,-1082.0,-824,-1606.0,0.20150414937759337,32125.5,0.1955890410958904,675000.0,0.018029,0.21749493504945774,755190.0,8.0,82125.0,-6.0,4.0,7,164250.0,-6.0,0.0713,-195.0,1,0.0,-195.0,0.9786,0.0,0.0,0.0,1.0,0.0,-195.0,0.0,1,1,1,1,1.0
100197,0.057670043415340086,0.0,0.4722858229404335,0.7217605119102734,-12019,-1148.0,-682.0,-2588,-2575.0,0.09551543389633081,28692.0,0.18217142857142857,450000.0,0.003813,0.31657018813314036,497520.0,0.0,39375.0,0.0,0.0,11,157500.0,0.0,0.0491,-210.0,1,0.8940456559314962,-462.0,0.9796,0.0581,21506.04,0.8940456559314962,0.0,12.0,-714.0,21506.04,1,0,1,1,1.0
100198,0.06142372881355932,0.6397075677637197,0.7489161279000881,0.0,-13116,-1786.0,-7237.0,-3168,0.0,0.1361695638914303,32616.0,0.2416,531000.0,0.028663,0.2542372881355932,531000.0,1.0,45000.0,0.0,2.0,10,135000.0,0.0,0.0579,-1515.0,0,0.8795130142737195,-1515.0,0.9782,0.0706,2700.9,0.8795130142737195,0.0,12.0,-1515.0,2700.9,1,0,1,1,1.0
100199,0.07008347245409015,0.2764406945454034,0.7044244680571375,0.0,-20858,-472.0,-8167.0,-4411,-738.0,0.022629207018889635,18891.0,0.16792,225000.0,0.022625,0.41736227045075125,269550.0,0.0,56250.0,0.0,1.0,15,112500.0,0.0,0.0462,0.0,1,0.0,0.0,0.9896,0.0511,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100200,0.06043,0.6940926425266661,0.640040616163284,0.0,-16891,-2730.0,-7519.0,-434,-332.0,0.16162453377538333,27193.5,0.12589583333333335,450000.0,0.026392,0.48,450000.0,0.0,216000.0,0.0,3.0,10,216000.0,0.0,0.1795,-258.0,1,1.0,-258.0,0.9841,0.1835,14649.75,1.0,0.0,24.0,-258.0,14649.75,0,0,1,0,1.0
100201,0.05444,0.3506958432829587,0.6015603738443187,0.7649171875783758,-12147,-2178.0,-6189.0,-1719,-1754.0,0.17930353173623118,36747.0,0.20415,675000.0,0.035792,0.26666666666666666,675000.0,0.0,90000.0,0.0,6.0,10,180000.0,0.0,0.0,-2424.0,1,1.303951367781155,-2424.0,0.0,0.0,3828.555,1.303951367781155,3.0,10.0,-2424.0,3828.555,0,1,1,1,0.0
100202,0.05180212014134276,0.2692857999073816,0.1219059405425988,0.0,-22994,0.0,-9705.0,-4078,-632.0,0.0,6597.0,0.09773333333333334,112500.0,0.019101,0.5300353356890459,127350.0,0.0,67500.0,0.0,5.0,12,67500.0,0.0,0.0,-112.0,1,0.0,-211.5,0.0,0.0,0.0,0.0,1.0,0.0,-311.0,0.0,0,0,1,0,1.0
100203,0.0925328330206379,0.5442347412142162,0.6405140556837132,0.0,-25104,0.0,-4182.0,-4210,-2.0,0.0,11097.0,0.2055,112500.0,0.010276,0.450281425891182,119925.0,0.0,54000.0,0.0,0.0,9,54000.0,0.0,0.0026,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100204,0.05765135381807119,0.5406544504453575,0.1715351212035425,0.0,-19525,0.0,-5077.0,-1589,-7.0,0.0,30699.0,0.379,454500.0,0.009334,0.152114390021296,532494.0,0.0,27000.0,-34.0,0.0,9,81000.0,-34.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,1,1,1.0
100205,0.032420701168614355,0.5495965024956946,0.0462155273798622,0.0,-18302,-1373.0,-10539.0,-1210,-1111.0,0.07501912359304994,26217.0,0.41614285714285715,675000.0,0.018209,0.07790762381747357,808650.0,0.0,31500.0,0.0,0.0,11,63000.0,0.0,0.1475,0.0,1,0.0,0.0,0.9856,0.1253,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100206,0.07941060126582279,0.0,0.1642589058565359,0.0,-12027,-1720.0,-3867.0,-4420,0.0,0.14301155732934231,25294.5,0.1606,252000.0,0.0228,0.4944620253164557,318528.0,12.0,52500.0,-17.0,0.0,8,157500.0,-17.0,0.0,-1296.0,0,1.0,-1722.0,0.0,0.0,27273.570000000003,1.0833333333333333,0.0,44.0,-2335.0,6733.71,1,0,1,0,0.0
100207,0.03244510080904071,0.5937175866150576,0.6717825437089173,0.0,-16518,-3592.0,-3627.0,-44,-2709.0,0.21745974088872744,22738.5,0.14437142857142857,585000.0,0.01885,0.22473353024271223,700830.0,0.0,78750.0,0.0,1.0,10,157500.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1.0
100208,0.03264479546375051,0.7062051096536562,0.6344549499357989,0.3427122104865105,-12648,-2802.0,-2109.0,-4594,-1127.0,0.2215370018975332,29016.0,0.1612,675000.0,0.007114,0.2025111381125962,888840.0,0.0,60000.0,0.0,2.0,11,180000.0,0.0,0.0409,0.0,0,0.0,0.0,0.9886,0.047,0.0,0.0,3.0,0.0,0.0,0.0,0,0,1,1,1.0
100209,0.05,0.5064842396679806,0.3721102589242765,0.0,-15326,-1038.0,-782.0,-792,-429.0,0.06772804384705729,27000.0,0.15,540000.0,0.02461,0.3333333333333333,540000.0,0.0,36000.0,0.0,2.0,18,180000.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1.0
100210,0.03321803748184528,0.7449321846094795,0.6219784526230758,0.0,-16475,-17.0,-1225.0,-25,-1488.0,0.001031866464339909,25627.5,0.12655555555555556,666000.0,0.005313,0.2624779081094008,771493.5,0.0,101250.0,-87.0,1.0,12,202500.0,-87.0,0.1562,-2753.0,1,0.9098951093137875,-2753.0,0.998,0.0903,4155.525,0.9098951093137875,0.0,12.0,-2753.0,4155.525,0,1,1,1,0.0
100211,0.06682947419199228,0.3077366963789207,0.5750860506591902,0.0,-14033,-328.0,-544.0,-554,-534.0,0.023373476804674696,49873.5,0.22166,675000.0,0.006233,0.3014954172696575,746280.0,0.0,45000.0,0.0,6.0,14,225000.0,0.0,0.064,0.0,0,0.0,0.0,0.9846,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,1.0
100212,0.05135,0.3572932680336494,0.7629532085826144,0.0,-15773,-1310.0,-7173.0,-5049,-2865.0,0.0830533189627845,23107.5,0.25675,450000.0,0.005002,0.2,450000.0,22.0,45000.0,-23.0,0.0,15,90000.0,-23.0,0.0,-410.0,1,0.9970832054037457,-558.5,0.0,0.0,10747.89,0.9970832054037457,0.0,6.0,-707.0,10747.89,1,0,1,1,1.0
100213,0.07157401422107304,0.5814837058057234,0.4953660887502677,0.5497171405900174,-13873,-1282.0,-632.0,-5042,-2690.0,0.09240971671592302,19930.5,0.4026363636363636,225000.0,0.031329,0.1777634130575307,278460.0,0.0,12375.0,-11.5,0.0,10,49500.0,-5.0,0.0425,0.0,1,0.0,0.0,0.9772,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
100214,0.06540001651254954,0.0,0.5002314931327102,0.0,-10127,-111.0,-1724.0,-337,-130.0,0.010960797867087983,28516.5,0.1408222222222222,360000.0,0.032561,0.4644154557463672,436032.0,0.0,67500.0,-72.0,0.0,14,202500.0,-72.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,1.0
100215,0.03591772151898734,0.6413682574954046,0.2653117484731741,0.0,-21703,0.0,-9849.0,-4980,-2028.0,0.0,8172.0,0.0908,180000.0,0.025164,0.39556962025316456,227520.0,11.0,45000.0,-10.0,5.0,13,90000.0,-10.0,0.0586,0.0,1,0.0,0.0,0.9692,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1.0
100216,0.09933333333333333,0.0,0.7094531689636673,0.6200196960355097,-19785,-9919.0,-9342.0,-3310,-1.0,0.5013393985342431,6705.0,0.0745,67500.0,0.018209,1.3333333333333333,67500.0,0.0,45000.0,0.0,0.0,13,90000.0,0.0,0.1658,0.0,1,0.0,0.0,0.9876,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0.0
